gdsat, SAT, 2, random_20_1_0, 20, 23, 1.67962, 0.0436389, 1.63598
gdsat, SAT, 2, random_20_1_1, 14, 15, 0.455931, 0.0075891, 0.448342
gdsat, SAT, 3, random_20_1_2, 16, 19, 2.10062, 0.0296941, 2.07093
gdsat, SAT, 2, random_20_1_3, 18, 19, 0.910753, 0.0172312, 0.893521
gdsat, SAT, 4, random_20_1_4, 19, 25, 103.573, 0.258302, 103.315
gdsat, SAT, 2, random_20_1_5, 16, 14, 0.34104, 0.00958395, 0.331456
gdsat, SAT, 3, random_20_1_6, 19, 22, 13.5506, 0.0867519, 13.4638
gdsat, SAT, 2, random_20_1_7, 17, 17, 0.562559, 0.0131958, 0.549363
gdsat, SAT, 1, random_20_1_8, 17, 14, 0.0722668, 0.00314999, 0.0691168
gdsat, SAT, 2, random_20_1_9, 17, 14, 0.510115, 0.0117481, 0.498367
gdsat, SAT, 5, random_20_2_0, 20, 38, 1845.43, 0.706623, 1844.73
gdsat, SAT, 5, random_20_2_1, 20, 40, 1388.49, 0.772376, 1387.72
gdsat, SAT, 3, random_20_2_2, 20, 28, 26.1469, 0.100536, 26.0464
gdsat, TIME_OUT, 6, random_20_2_3, 20, 44, 3567.17, 1.42376, 3565.75
gdsat, TIME_OUT, 5, random_20_2_4, 20, 39, 2213.07, 0.690391, 2212.38
gdsat, SAT, 5, random_20_2_5, 20, 38, 1374.44, 0.748384, 1373.69
gdsat, SAT, 5, random_20_2_6, 19, 36, 570.977, 0.417463, 570.56
gdsat, TIME_OUT, 6, random_20_2_7, 20, 38, 4055.14, 1.39219, 4053.74
gdsat, SAT, 6, random_20_2_8, 19, 42, 2556.59, 0.937434, 2555.65
gdsat, SAT, 5, random_20_2_9, 18, 35, 282.384, 0.34602, 282.038
gdsat, TIME_OUT, 6, random_20_3_0, 20, 68, 3381.9, 1.43127, 3380.47
gdsat, TIME_OUT, 6, random_20_3_1, 20, 59, 3364.49, 1.41313, 3363.08
gdsat, TIME_OUT, 6, random_20_3_2, 20, 51, 3407.09, 1.38082, 3405.71
gdsat, TIME_OUT, 6, random_20_3_3, 20, 56, 3403.7, 1.40836, 3402.29
gdsat, TIME_OUT, 6, random_20_3_4, 20, 48, 4242.92, 1.35371, 4241.57
gdsat, TIME_OUT, 6, random_20_3_5, 20, 48, 3772.16, 1.4282, 3770.73
gdsat, TIME_OUT, 6, random_20_3_6, 20, 54, 3583.73, 1.42563, 3582.3
gdsat, TIME_OUT, 6, random_20_3_7, 20, 60, 4219.09, 1.34681, 4217.74
gdsat, TIME_OUT, 6, random_20_3_8, 20, 45, 4130.29, 1.41461, 4128.87
gdsat, TIME_OUT, 6, random_20_3_9, 20, 61, 4023.23, 1.27174, 4021.96
gdsat, TIME_OUT, 6, random_20_4_0, 20, 92, 3897.75, 1.35567, 3896.39
gdsat, TIME_OUT, 6, random_20_4_1, 20, 82, 3645.65, 1.11527, 3644.54
gdsat, TIME_OUT, 6, random_20_4_2, 20, 74, 3338.63, 1.191, 3337.44
gdsat, TIME_OUT, 6, random_20_4_3, 20, 82, 3484.35, 1.39811, 3482.95
gdsat, TIME_OUT, 6, random_20_4_4, 20, 71, 4007.57, 1.38654, 4006.18
gdsat, TIME_OUT, 6, random_20_4_5, 20, 71, 3876.14, 1.17198, 3874.97
gdsat, TIME_OUT, 6, random_20_4_6, 20, 78, 3783.72, 1.16164, 3782.56
gdsat, TIME_OUT, 6, random_20_4_7, 20, 76, 3127.35, 1.19435, 3126.16
gdsat, TIME_OUT, 6, random_20_4_8, 20, 82, 3631.66, 1.19929, 3630.46
gdsat, TIME_OUT, 6, random_20_4_9, 20, 82, 3623.67, 1.17878, 3622.49
gdsat, TIME_OUT, 5, random_20_5_0, 20, 97, 2218.28, 0.656457, 2217.63
gdsat, TIME_OUT, 6, random_20_5_1, 20, 91, 3820.17, 1.40571, 3818.76
gdsat, TIME_OUT, 5, random_20_5_2, 20, 93, 2248.92, 0.598432, 2248.32
gdsat, TIME_OUT, 6, random_20_5_3, 20, 103, 4121.15, 1.15436, 4120
gdsat, TIME_OUT, 6, random_20_5_4, 20, 94, 3875.75, 1.17192, 3874.58
gdsat, TIME_OUT, 6, random_20_5_5, 20, 80, 4173.86, 1.38015, 4172.48
gdsat, TIME_OUT, 6, random_20_5_6, 20, 99, 3824.92, 1.17969, 3823.74
gdsat, TIME_OUT, 6, random_20_5_7, 20, 103, 3979.28, 1.21883, 3978.06
gdsat, TIME_OUT, 6, random_20_5_8, 20, 89, 3978.2, 1.40695, 3976.8
gdsat, TIME_OUT, 6, random_20_5_9, 20, 97, 3878.67, 1.15654, 3877.52
gdsat, TIME_OUT, 6, random_20_6_0, 20, 114, 3906.79, 1.20363, 3905.58
gdsat, TIME_OUT, 6, random_20_6_1, 20, 107, 4232.1, 1.21661, 4230.89
gdsat, TIME_OUT, 6, random_20_6_2, 20, 105, 3304.64, 1.22989, 3303.41
gdsat, TIME_OUT, 5, random_20_6_3, 20, 124, 2319.91, 0.625551, 2319.28
gdsat, TIME_OUT, 6, random_20_6_4, 20, 104, 4064.46, 1.22101, 4063.24
gdsat, TIME_OUT, 6, random_20_6_5, 20, 115, 3814.34, 1.36043, 3812.98
gdsat, TIME_OUT, 6, random_20_6_6, 20, 112, 3562.92, 1.16119, 3561.76
gdsat, TIME_OUT, 6, random_20_6_7, 20, 124, 3945.91, 1.17268, 3944.74
gdsat, TIME_OUT, 6, random_20_6_8, 20, 119, 3839.52, 1.17708, 3838.34
gdsat, TIME_OUT, 6, random_20_6_9, 20, 110, 3760.73, 1.16001, 3759.57
gdsat, TIME_OUT, 5, random_20_7_0, 20, 145, 2310.75, 0.622262, 2310.13
gdsat, TIME_OUT, 6, random_20_7_1, 20, 137, 4176.82, 1.13999, 4175.68
gdsat, TIME_OUT, 6, random_20_7_2, 20, 127, 3756.18, 1.15217, 3755.03
gdsat, TIME_OUT, 6, random_20_7_3, 20, 127, 3773.87, 1.18756, 3772.68
gdsat, TIME_OUT, 6, random_20_7_4, 20, 152, 4023.22, 1.20246, 4022.02
gdsat, TIME_OUT, 6, random_20_7_5, 20, 132, 3509.54, 1.18916, 3508.35
gdsat, TIME_OUT, 6, random_20_7_6, 20, 129, 3571.82, 1.21376, 3570.6
gdsat, TIME_OUT, 5, random_20_7_7, 20, 130, 2259.09, 0.621188, 2258.47
gdsat, TIME_OUT, 6, random_20_7_8, 20, 143, 3771.4, 1.1634, 3770.23
gdsat, TIME_OUT, 6, random_20_7_9, 20, 139, 3876.46, 1.15528, 3875.31
gdsat, TIME_OUT, 6, random_20_8_0, 20, 154, 4023.81, 1.17234, 4022.64
gdsat, TIME_OUT, 5, random_20_8_1, 20, 155, 2262.07, 0.634583, 2261.43
gdsat, TIME_OUT, 6, random_20_8_2, 20, 147, 4040.98, 1.18924, 4039.79
gdsat, TIME_OUT, 6, random_20_8_3, 20, 152, 3594.33, 1.22877, 3593.1
gdsat, TIME_OUT, 6, random_20_8_4, 20, 150, 3483.5, 1.17538, 3482.33
gdsat, TIME_OUT, 6, random_20_8_5, 20, 147, 4204.7, 1.2108, 4203.49
gdsat, TIME_OUT, 6, random_20_8_6, 20, 151, 3374.75, 1.39619, 3373.35
gdsat, TIME_OUT, 6, random_20_8_7, 20, 155, 3995.49, 1.17493, 3994.31
gdsat, TIME_OUT, 6, random_20_8_8, 20, 161, 4083.48, 1.19081, 4082.29
gdsat, TIME_OUT, 6, random_20_8_9, 20, 156, 3443.25, 1.37367, 3441.87
gdsat, TIME_OUT, 6, random_20_9_0, 20, 172, 4127.32, 1.20258, 4126.12
gdsat, TIME_OUT, 6, random_20_9_1, 20, 169, 3796.89, 1.22133, 3795.66
gdsat, TIME_OUT, 6, random_20_9_2, 20, 178, 3375.7, 1.43798, 3374.26
gdsat, TIME_OUT, 6, random_20_9_3, 20, 170, 3361.02, 1.23287, 3359.78
gdsat, TIME_OUT, 6, random_20_9_4, 20, 182, 3412.16, 1.39858, 3410.76
gdsat, TIME_OUT, 6, random_20_9_5, 20, 171, 3276.83, 1.21861, 3275.61
gdsat, TIME_OUT, 6, random_20_9_6, 20, 169, 3648.67, 1.18653, 3647.49
gdsat, TIME_OUT, 6, random_20_9_7, 20, 177, 3490.65, 1.16219, 3489.48
gdsat, TIME_OUT, 6, random_20_9_8, 20, 172, 3746.9, 1.18421, 3745.72
gdsat, TIME_OUT, 6, random_20_9_9, 20, 167, 3440.34, 1.21386, 3439.13
gdsat, TIME_OUT, 3, random_40_1_0, 40, 86, 2876.47, 7.09692, 2869.38
gdsat, TIME_OUT, 3, random_40_1_1, 39, 75, 2786.54, 5.78485, 2780.75
gdsat, TIME_OUT, 3, random_40_1_2, 39, 86, 2874.93, 4.79749, 2870.13
gdsat, TIME_OUT, 3, random_40_1_3, 39, 79, 2749.09, 4.96188, 2744.13
gdsat, TIME_OUT, 3, random_40_1_4, 40, 82, 2869.42, 6.0164, 2863.41
gdsat, TIME_OUT, 3, random_40_1_5, 38, 69, 2828.99, 4.33619, 2824.65
gdsat, TIME_OUT, 3, random_40_1_6, 39, 65, 3080.9, 4.7893, 3076.11
gdsat, TIME_OUT, 3, random_40_1_7, 39, 74, 2956.36, 5.98116, 2950.38
gdsat, TIME_OUT, 3, random_40_1_8, 38, 54, 2894.92, 4.33898, 2890.58
gdsat, TIME_OUT, 3, random_40_1_9, 39, 80, 2889.52, 4.86422, 2884.66
gdsat, TIME_OUT, 3, random_40_2_0, 40, 163, 2963.38, 6.78022, 2956.6
gdsat, TIME_OUT, 3, random_40_2_1, 40, 177, 2859.54, 6.63565, 2852.9
gdsat, TIME_OUT, 3, random_40_2_2, 40, 163, 2946.69, 6.00931, 2940.68
gdsat, TIME_OUT, 3, random_40_2_3, 40, 165, 2871.3, 5.89392, 2865.41
gdsat, TIME_OUT, 3, random_40_2_4, 40, 164, 2938.36, 6.15756, 2932.2
gdsat, TIME_OUT, 3, random_40_2_5, 40, 170, 2912.22, 5.98757, 2906.23
gdsat, TIME_OUT, 3, random_40_2_6, 40, 162, 2778.02, 5.84658, 2772.18
gdsat, TIME_OUT, 3, random_40_2_7, 40, 150, 2895.3, 5.97938, 2889.32
gdsat, TIME_OUT, 3, random_40_2_8, 40, 158, 2936.9, 6.07163, 2930.82
gdsat, TIME_OUT, 3, random_40_2_9, 40, 150, 2793.86, 6.1101, 2787.75
gdsat, TIME_OUT, 3, random_40_3_0, 40, 255, 2938.31, 6.01183, 2932.3
gdsat, TIME_OUT, 3, random_40_3_1, 40, 226, 2767.64, 6.13509, 2761.5
gdsat, TIME_OUT, 3, random_40_3_2, 40, 219, 2827.83, 7.11461, 2820.72
gdsat, TIME_OUT, 3, random_40_3_3, 40, 224, 3052.15, 6.05688, 3046.09
gdsat, TIME_OUT, 3, random_40_3_4, 40, 222, 2875.93, 6.02309, 2869.9
gdsat, TIME_OUT, 3, random_40_3_5, 40, 224, 2985.34, 6.20145, 2979.14
gdsat, TIME_OUT, 3, random_40_3_6, 40, 219, 2930.77, 5.94449, 2924.82
gdsat, TIME_OUT, 3, random_40_3_7, 40, 246, 2854.07, 6.04408, 2848.02
gdsat, TIME_OUT, 3, random_40_3_8, 40, 240, 2928.83, 6.09954, 2922.73
gdsat, TIME_OUT, 3, random_40_3_9, 40, 264, 3118.19, 6.03139, 3112.16
gdsat, TIME_OUT, 3, random_40_4_0, 40, 336, 2941.13, 5.88498, 2935.24
gdsat, TIME_OUT, 3, random_40_4_1, 40, 301, 2882.43, 6.02915, 2876.41
gdsat, TIME_OUT, 3, random_40_4_2, 40, 302, 2886.04, 5.99978, 2880.04
gdsat, TIME_OUT, 3, random_40_4_3, 40, 300, 2816.28, 6.06086, 2810.22
gdsat, TIME_OUT, 3, random_40_4_4, 40, 289, 3058.91, 6.12775, 3052.78
gdsat, TIME_OUT, 3, random_40_4_5, 40, 308, 2927.79, 6.73916, 2921.05
gdsat, TIME_OUT, 3, random_40_4_6, 40, 311, 2960.4, 6.12913, 2954.28
gdsat, TIME_OUT, 3, random_40_4_7, 40, 314, 2883.75, 6.55877, 2877.2
gdsat, TIME_OUT, 3, random_40_4_8, 40, 316, 2859.31, 7.13945, 2852.17
gdsat, TIME_OUT, 3, random_40_4_9, 40, 321, 2802.05, 6.27044, 2795.78
gdsat, TIME_OUT, 3, random_40_5_0, 40, 389, 2838.55, 7.1824, 2831.37
gdsat, TIME_OUT, 3, random_40_5_1, 40, 401, 2831.01, 7.14062, 2823.87
gdsat, TIME_OUT, 3, random_40_5_2, 40, 399, 2890.12, 5.78377, 2884.34
gdsat, TIME_OUT, 3, random_40_5_3, 40, 377, 2868.54, 5.93398, 2862.61
gdsat, TIME_OUT, 3, random_40_5_4, 40, 379, 2889.06, 5.96699, 2883.09
gdsat, TIME_OUT, 3, random_40_5_5, 40, 421, 2973.98, 7.51946, 2966.46
gdsat, TIME_OUT, 3, random_40_5_6, 40, 404, 2885.68, 7.2062, 2878.48
gdsat, TIME_OUT, 3, random_40_5_7, 40, 412, 3016.67, 7.23225, 3009.43
gdsat, TIME_OUT, 3, random_40_5_8, 40, 393, 3045.49, 6.10235, 3039.39
gdsat, TIME_OUT, 3, random_40_5_9, 40, 401, 2836.11, 6.87948, 2829.23
gdsat, TIME_OUT, 3, random_40_6_0, 40, 476, 2786.48, 6.1759, 2780.3
gdsat, TIME_OUT, 3, random_40_6_1, 40, 477, 2889.29, 5.96227, 2883.32
gdsat, TIME_OUT, 3, random_40_6_2, 40, 443, 2964.66, 7.01497, 2957.65
gdsat, TIME_OUT, 3, random_40_6_3, 40, 489, 2925.88, 6.81995, 2919.06
gdsat, TIME_OUT, 3, random_40_6_4, 40, 449, 2963.65, 5.9781, 2957.67
gdsat, TIME_OUT, 3, random_40_6_5, 40, 444, 2919.32, 6.99607, 2912.32
gdsat, TIME_OUT, 3, random_40_6_6, 40, 459, 2909.53, 6.01906, 2903.51
gdsat, TIME_OUT, 3, random_40_6_7, 40, 446, 2779.42, 5.66186, 2773.76
gdsat, TIME_OUT, 3, random_40_6_8, 40, 475, 3167.59, 6.87539, 3160.72
gdsat, TIME_OUT, 3, random_40_6_9, 40, 468, 2733.18, 6.20211, 2726.98
gdsat, TIME_OUT, 3, random_40_7_0, 40, 547, 2823.41, 7.21057, 2816.2
gdsat, TIME_OUT, 3, random_40_7_1, 40, 534, 3011.62, 6.07959, 3005.54
gdsat, TIME_OUT, 3, random_40_7_2, 40, 567, 2847.05, 6.07034, 2840.98
gdsat, TIME_OUT, 3, random_40_7_3, 40, 561, 2849.7, 7.21851, 2842.48
gdsat, TIME_OUT, 3, random_40_7_4, 40, 568, 2824.74, 6.05188, 2818.69
gdsat, TIME_OUT, 3, random_40_7_5, 40, 515, 2826.89, 5.99534, 2820.9
gdsat, TIME_OUT, 3, random_40_7_6, 40, 565, 2882.47, 6.01023, 2876.46
gdsat, TIME_OUT, 3, random_40_7_7, 40, 557, 2938.21, 7.70187, 2930.51
gdsat, TIME_OUT, 3, random_40_7_8, 40, 540, 2830.81, 7.16304, 2823.64
gdsat, TIME_OUT, 3, random_40_7_9, 40, 553, 2787.33, 6.00199, 2781.33
gdsat, TIME_OUT, 3, random_40_8_0, 40, 631, 2780.52, 5.94308, 2774.58
gdsat, TIME_OUT, 3, random_40_8_1, 40, 622, 2912.51, 6.10043, 2906.4
gdsat, TIME_OUT, 3, random_40_8_2, 40, 611, 2882.64, 6.01815, 2876.63
gdsat, TIME_OUT, 3, random_40_8_3, 40, 636, 2864.44, 7.15773, 2857.28
gdsat, TIME_OUT, 3, random_40_8_4, 40, 625, 2967.16, 6.73351, 2960.43
gdsat, TIME_OUT, 3, random_40_8_5, 40, 624, 3049.89, 6.05846, 3043.83
gdsat, TIME_OUT, 3, random_40_8_6, 40, 633, 2940.72, 6.01707, 2934.7
gdsat, TIME_OUT, 3, random_40_8_7, 40, 626, 2813.43, 5.89929, 2807.53
gdsat, TIME_OUT, 3, random_40_8_8, 40, 629, 2929.66, 6.02568, 2923.64
gdsat, TIME_OUT, 3, random_40_8_9, 40, 612, 2827.97, 7.21004, 2820.76
gdsat, TIME_OUT, 3, random_40_9_0, 40, 714, 2834.84, 7.12292, 2827.72
gdsat, TIME_OUT, 3, random_40_9_1, 40, 713, 2957.61, 5.8885, 2951.72
gdsat, TIME_OUT, 3, random_40_9_2, 40, 694, 2907.98, 6.2341, 2901.74
gdsat, TIME_OUT, 3, random_40_9_3, 40, 709, 2864.36, 10.1411, 2854.22
gdsat, TIME_OUT, 3, random_40_9_4, 40, 711, 2995.82, 6.03468, 2989.78
gdsat, TIME_OUT, 3, random_40_9_5, 40, 694, 2897.83, 6.86304, 2890.97
gdsat, TIME_OUT, 3, random_40_9_6, 40, 704, 2764.9, 6.04502, 2758.86
gdsat, TIME_OUT, 3, random_40_9_7, 40, 705, 2848.27, 6.14876, 2842.12
gdsat, TIME_OUT, 3, random_40_9_8, 40, 697, 2832.23, 5.97338, 2826.26
gdsat, TIME_OUT, 3, random_40_9_9, 40, 704, 3008.38, 6.17873, 3002.2
gdsat, TIME_OUT, 2, random_60_1_0, 60, 166, 2106.76, 5.23632, 2101.52
gdsat, TIME_OUT, 2, random_60_1_1, 59, 156, 2114.48, 6.26882, 2108.21
gdsat, TIME_OUT, 2, random_60_1_2, 60, 176, 2092.41, 5.41651, 2086.99
gdsat, TIME_OUT, 2, random_60_1_3, 60, 162, 2170.54, 5.60192, 2164.94
gdsat, TIME_OUT, 2, random_60_1_4, 60, 165, 2125.46, 6.51211, 2118.95
gdsat, TIME_OUT, 2, random_60_1_5, 60, 194, 2116.12, 5.34285, 2110.78
gdsat, TIME_OUT, 2, random_60_1_6, 60, 149, 2115.75, 5.37026, 2110.38
gdsat, TIME_OUT, 2, random_60_1_7, 60, 167, 2132.21, 6.22118, 2125.99
gdsat, TIME_OUT, 2, random_60_1_8, 60, 172, 2131.07, 5.54725, 2125.53
gdsat, TIME_OUT, 2, random_60_1_9, 60, 179, 2125.42, 5.68541, 2119.73
gdsat, TIME_OUT, 2, random_60_2_0, 60, 367, 2100.28, 5.34439, 2094.93
gdsat, TIME_OUT, 2, random_60_2_1, 60, 362, 2118.46, 5.43257, 2113.03
gdsat, TIME_OUT, 2, random_60_2_2, 60, 362, 2124.61, 6.451, 2118.16
gdsat, TIME_OUT, 2, random_60_2_3, 60, 367, 2125.17, 5.86658, 2119.3
gdsat, TIME_OUT, 2, random_60_2_4, 60, 348, 2099.88, 5.53794, 2094.34
gdsat, TIME_OUT, 2, random_60_2_5, 60, 364, 2132.98, 6.30893, 2126.67
gdsat, TIME_OUT, 2, random_60_2_6, 60, 379, 2100.94, 5.65069, 2095.29
gdsat, TIME_OUT, 2, random_60_2_7, 60, 367, 2104.84, 5.39058, 2099.45
gdsat, TIME_OUT, 2, random_60_2_8, 60, 364, 2113.06, 5.79849, 2107.26
gdsat, TIME_OUT, 2, random_60_2_9, 60, 373, 2123.06, 5.97129, 2117.09
gdsat, TIME_OUT, 2, random_60_3_0, 60, 522, 2099.3, 5.38646, 2093.92
gdsat, TIME_OUT, 2, random_60_3_1, 60, 494, 2128.22, 6.55246, 2121.66
gdsat, TIME_OUT, 2, random_60_3_2, 60, 551, 2150.94, 5.82592, 2145.12
gdsat, TIME_OUT, 2, random_60_3_3, 60, 531, 2147.16, 6.40385, 2140.76
gdsat, TIME_OUT, 2, random_60_3_4, 60, 524, 2104.05, 5.39737, 2098.66
gdsat, TIME_OUT, 2, random_60_3_5, 60, 557, 2123.49, 6.44573, 2117.04
gdsat, TIME_OUT, 2, random_60_3_6, 60, 511, 2116.63, 5.42711, 2111.2
gdsat, TIME_OUT, 2, random_60_3_7, 60, 512, 2108.21, 5.78842, 2102.42
gdsat, TIME_OUT, 2, random_60_3_8, 60, 529, 2175.86, 5.41867, 2170.45
gdsat, TIME_OUT, 2, random_60_3_9, 60, 549, 2104.48, 5.39927, 2099.08
gdsat, TIME_OUT, 2, random_60_4_0, 60, 730, 2157.39, 7.29797, 2150.09
gdsat, TIME_OUT, 2, random_60_4_1, 60, 693, 2110.41, 6.79832, 2103.61
gdsat, TIME_OUT, 2, random_60_4_2, 60, 756, 2126.86, 6.49017, 2120.37
gdsat, TIME_OUT, 2, random_60_4_3, 60, 677, 2127.89, 6.53414, 2121.36
gdsat, TIME_OUT, 2, random_60_4_4, 60, 684, 2117.41, 5.45796, 2111.95
gdsat, TIME_OUT, 2, random_60_4_5, 60, 654, 2101.87, 5.40059, 2096.47
gdsat, TIME_OUT, 2, random_60_4_6, 60, 687, 2151.72, 5.9245, 2145.8
gdsat, TIME_OUT, 2, random_60_4_7, 60, 726, 2109.15, 6.71108, 2102.44
gdsat, TIME_OUT, 2, random_60_4_8, 60, 698, 2170.59, 5.28153, 2165.31
gdsat, TIME_OUT, 2, random_60_4_9, 60, 695, 2101.43, 5.33531, 2096.09
gdsat, TIME_OUT, 2, random_60_5_0, 60, 909, 2152.83, 5.92955, 2146.9
gdsat, TIME_OUT, 2, random_60_5_1, 60, 863, 2138.95, 7.79189, 2131.15
gdsat, TIME_OUT, 2, random_60_5_2, 60, 881, 2150.14, 8.00605, 2142.13
gdsat, TIME_OUT, 2, random_60_5_3, 60, 920, 2114.77, 5.44714, 2109.32
gdsat, TIME_OUT, 2, random_60_5_4, 60, 905, 2143.18, 6.37549, 2136.8
gdsat, TIME_OUT, 2, random_60_5_5, 60, 929, 2136.79, 6.26135, 2130.52
gdsat, TIME_OUT, 2, random_60_5_6, 60, 863, 2106.46, 5.88198, 2100.58
gdsat, TIME_OUT, 2, random_60_5_7, 60, 903, 2107.84, 5.36467, 2102.47
gdsat, TIME_OUT, 2, random_60_5_8, 60, 883, 2101.46, 5.30699, 2096.15
gdsat, TIME_OUT, 2, random_60_5_9, 60, 857, 2113.54, 5.43497, 2108.1
gdsat, TIME_OUT, 2, random_60_6_0, 60, 1066, 2109.96, 5.28646, 2104.68
gdsat, TIME_OUT, 2, random_60_6_1, 60, 1049, 2133.75, 5.3946, 2128.36
gdsat, TIME_OUT, 2, random_60_6_2, 60, 1102, 2117.74, 5.40025, 2112.34
gdsat, TIME_OUT, 2, random_60_6_3, 60, 1062, 2135.14, 6.60684, 2128.54
gdsat, TIME_OUT, 2, random_60_6_4, 60, 1072, 2124.34, 6.57028, 2117.77
gdsat, TIME_OUT, 2, random_60_6_5, 60, 1049, 2095.64, 5.36074, 2090.28
gdsat, TIME_OUT, 2, random_60_6_6, 60, 1045, 2104.65, 5.3993, 2099.25
gdsat, TIME_OUT, 2, random_60_6_7, 60, 1092, 2122.87, 5.42467, 2117.44
gdsat, TIME_OUT, 2, random_60_6_8, 60, 1079, 2102.42, 5.35342, 2097.06
gdsat, TIME_OUT, 2, random_60_6_9, 60, 1090, 2141.81, 6.19354, 2135.62
gdsat, TIME_OUT, 2, random_60_7_0, 60, 1212, 2140.55, 6.35177, 2134.2
gdsat, TIME_OUT, 2, random_60_7_1, 60, 1234, 2148.41, 6.27595, 2142.13
gdsat, TIME_OUT, 2, random_60_7_2, 60, 1233, 2107.03, 5.31833, 2101.71
gdsat, TIME_OUT, 2, random_60_7_3, 60, 1235, 2145.4, 5.40296, 2140
gdsat, TIME_OUT, 2, random_60_7_4, 60, 1258, 2103.01, 5.39849, 2097.61
gdsat, TIME_OUT, 2, random_60_7_5, 60, 1272, 2111.99, 5.36306, 2106.63
gdsat, TIME_OUT, 2, random_60_7_6, 60, 1244, 2100.49, 5.23333, 2095.26
gdsat, TIME_OUT, 2, random_60_7_7, 60, 1246, 2126.47, 5.32051, 2121.15
gdsat, TIME_OUT, 2, random_60_7_8, 60, 1244, 2105.99, 5.45845, 2100.53
gdsat, TIME_OUT, 2, random_60_7_9, 60, 1244, 2115.58, 5.81561, 2109.77
gdsat, TIME_OUT, 2, random_60_8_0, 60, 1422, 2131.7, 6.52579, 2125.17
gdsat, TIME_OUT, 2, random_60_8_1, 60, 1425, 2114.61, 5.68163, 2108.93
gdsat, TIME_OUT, 2, random_60_8_2, 60, 1412, 2117.2, 5.66585, 2111.54
gdsat, TIME_OUT, 2, random_60_8_3, 60, 1415, 2137.26, 6.31741, 2130.95
gdsat, TIME_OUT, 2, random_60_8_4, 60, 1411, 2129.71, 6.65938, 2123.05
gdsat, TIME_OUT, 2, random_60_8_5, 60, 1421, 2134.86, 6.81815, 2128.04
gdsat, TIME_OUT, 2, random_60_8_6, 60, 1424, 2120.09, 6.25255, 2113.84
gdsat, TIME_OUT, 2, random_60_8_7, 60, 1404, 2128.51, 5.3596, 2123.15
gdsat, TIME_OUT, 2, random_60_8_8, 60, 1431, 2110.38, 5.87514, 2104.51
gdsat, TIME_OUT, 2, random_60_8_9, 60, 1437, 2105.27, 5.42001, 2099.85
gdsat, TIME_OUT, 2, random_60_9_0, 60, 1601, 2106.83, 5.49013, 2101.34
gdsat, TIME_OUT, 2, random_60_9_1, 60, 1606, 2117.25, 5.66512, 2111.58
gdsat, TIME_OUT, 2, random_60_9_2, 60, 1620, 2126.08, 6.52755, 2119.55
gdsat, TIME_OUT, 2, random_60_9_3, 60, 1598, 2120.58, 5.68493, 2114.89
gdsat, TIME_OUT, 2, random_60_9_4, 60, 1588, 2115.38, 5.99228, 2109.38
gdsat, TIME_OUT, 2, random_60_9_5, 60, 1599, 2138.86, 12.0477, 2126.81
gdsat, TIME_OUT, 2, random_60_9_6, 60, 1601, 2110.13, 5.93934, 2104.19
gdsat, TIME_OUT, 2, random_60_9_7, 60, 1570, 2095.22, 5.34431, 2089.88
gdsat, TIME_OUT, 2, random_60_9_8, 60, 1612, 2103.13, 5.50313, 2097.63
gdsat, TIME_OUT, 2, random_60_9_9, 60, 1593, 2112.86, 5.49082, 2107.37
